,matchId,participantId,pos,distance,difference
670,2695192283,2,"[array([8272., 3608.]), array([6675., 4740.]), array([2403., 8836.]), array([2222., 1287.]), array([9545., 2460.]), array([7901., 5205.])]","[2665.3, 3837.11, 4308.8, 9142.48, 861.46, 4411.15]",4204.383333333332
672,2695192284,4,"[array([7820., 3542.]), array([3659., 6501.]), array([6825., 8523.]), array([9397., 6006.]), array([3604., 9001.]), array([8454., 2540.])]","[2761.9, 347.23, 5438.89, 4329.16, 8304.11, 6071.8]",4542.181666666666
674,2695192287,2,"[array([8479., 3777.]), array([3888., 6614.]), array([ 3466., 11251.]), array([6935., 5151.]), array([394., 461.]), array([3802., 9338.])]","[2508.19, 513.63, 1715.29, 4174.3, 8521.09, 3155.41]",3431.318333333333
676,2695192291,1,"[array([7871., 3557.]), array([7153., 5310.]), array([7957., 6669.]), array([ 2328., 12680.]), array([6963., 5386.]), array([3515., 9678.])]","[2739.89, 4021.66, 7607.3, 5441.55, 3418.77, 3490.06]",4453.205
678,2695192294,4,"[array([6602., 4718.]), array([7814., 3933.]), array([3563., 8007.]), array([5270.,  944.]), array([7086., 5508.]), array([ 6224., 12056.])]","[2252.76, 5230.04, 4948.18, 8473.35, 3466.32, 6426.65]",5132.883333333334
680,2695192305,2,"[array([8561., 4584.]), array([3819., 6550.]), array([ 2707., 12089.]), array([9549., 6374.]), array([3848., 6512.]), array([9452., 5490.])]","[1720.74, 464.54, 1295.19, 4161.33, 6327.19, 5892.61]",3310.2666666666664
682,2695192311,3,"[array([3275., 7793.]), array([2478., 8478.]), array([5381., 1677.]), array([8949., 4364.]), array([394., 461.]), array([5764., 9002.])]","[5184.81, 1983.95, 11405.91, 5476.41, 8521.09, 3548.46]",6020.105
684,2695192312,1,"[array([6670., 4765.]), array([7645., 3599.]), array([ 4221., 10060.]), array([2324., 8379.]), array([7912., 2317.]), array([5142., 1002.])]","[2171.15, 5277.61, 2945.8, 4378.56, 780.52, 5411.07]",3494.118333333334
686,2695192313,2,"[array([6756., 2997.]), array([6860., 4320.]), array([4008., 9436.]), array([2208., 9310.]), array([8672., 6758.]), array([8420., 2680.])]","[3593.15, 4220.07, 3534.1, 4394.0, 4326.02, 5961.19]",4338.088333333333
688,2695192324,5,"[array([8689., 4759.]), array([6982., 5436.]), array([3860., 7986.]), array([ 1563., 10818.]), array([6092., 5040.]), array([6494., 1635.])]","[1581.47, 3817.9, 4971.59, 5259.24, 3676.97, 5395.22]",4117.065
690,2695192329,1,"[array([9920., 6622.]), array([8398., 3646.]), array([3574., 6642.]), array([ 2780., 12804.]), array([6819., 5326.]), array([6787., 6408.])]","[1723.7, 5877.64, 6312.75, 5177.04, 3442.89, 3193.52]",4287.923333333333
692,2695192332,3,"[array([7051., 3103.]), array([3519., 7813.]), array([4435., 9400.]), array([3431., 9987.]), array([4836., 1304.]), array([11967.,  3772.])]","[3382.85, 1108.25, 3635.19, 3242.05, 4009.92, 8708.15]",4014.4016666666666
694,2695192334,2,"[array([8587., 4660.]), array([3909., 6226.]), array([ 3357., 11372.]), array([3307., 2469.]), array([8009., 5197.]), array([5140., 9302.])]","[1651.6, 716.1, 1612.86, 7594.98, 2846.2, 3472.65]",2982.398333333333
696,2695192341,2,"[array([8537., 4893.]), array([4677., 8080.]), array([4651., 7560.]), array([8376., 2534.]), array([13280.,  2258.]), array([3919., 6205.])]","[1413.3, 1881.63, 5482.3, 7006.31, 4599.29, 318.4]",3450.2050000000004
698,2695192342,4,"[array([8666., 4492.]), array([5454., 8844.]), array([1932., 7546.]), array([5164., 9304.]), array([5311., 5564.]), array([10264.,  2861.])]","[1833.12, 2970.87, 5680.72, 1438.02, 4602.89, 7447.9]",3995.586666666666
700,2695192345,1,"[array([8598., 4781.]), array([3846., 6487.]), array([3757., 9201.]), array([8283., 5335.]), array([10799.,  4885.]), array([3781., 6569.])]","[1536.24, 514.32, 3753.99, 4317.67, 3238.89, 420.48]",2296.9316666666664
702,2695192346,2,"[array([7818., 3870.]), array([11990.,  3751.]), array([3486., 6729.]), array([2167., 8676.]), array([6311., 6495.]), array([7064., 4069.])]","[2438.4, 9101.47, 6227.75, 4480.37, 4705.22, 4060.39]",5168.933333333333
704,2695192348,5,"[array([394., 461.]), array([2368., 8392.]), array([ 6140., 11159.]), array([9526., 5767.]), array([8283., 2487.]), array([3918., 6228.])]","[9757.75, 1962.47, 3052.54, 4595.3, 404.75, 319.39]",3348.6999999999994
706,2695192349,4,"[array([7862., 3553.]), array([7067., 5401.]), array([ 3151., 11694.]), array([394., 461.]), array([3834., 6508.]), array([7114., 3841.])]","[2745.05, 3909.71, 1363.08, 10811.08, 6335.32, 4225.43]",4898.278333333333
708,2695192350,5,"[array([8284., 2692.]), array([3801., 7666.]), array([11435.,  7031.]), array([13874.,  3251.]), array([563., 655.]), array([2372., 8294.])]","[3581.38, 1040.24, 9765.33, 9466.66, 8313.14, 2437.51]",5767.376666666667
710,2695192357,3,"[array([6509., 4598.]), array([7656., 3665.]), array([3457., 7255.]), array([ 4009., 10295.]), array([2699., 8038.]), array([9641., 6374.])]","[2402.99, 5247.88, 5703.02, 2773.07, 8200.45, 6042.83]",5061.706666666666
712,2695192358,5,"[array([8062., 4994.]), array([3715., 6480.]), array([ 2434., 12230.]), array([5103., 9201.]), array([8471., 2711.]), array([2839., 4889.])]","[1290.25, 404.78, 1433.3, 1503.1, 351.01, 1506.87]",1081.5516666666667
714,2695192361,2,"[array([7685., 3835.]), array([3930., 6221.]), array([ 2074., 12240.]), array([8425., 5775.]), array([765., 610.]), array([10164.,  1092.])]","[2498.61, 734.97, 1749.34, 3979.16, 8125.9, 8309.78]",4232.96
716,2695192362,2,"[array([ 6311., 10053.]), array([4630., 9389.]), array([6268., 4827.]), array([11437.,  5580.]), array([10395.,  4848.]), array([2378., 8342.])]","[4240.12, 2951.86, 8531.85, 6107.79, 2960.5, 2476.11]",4544.705
718,2695192364,1,"[array([8219., 3471.]), array([5608., 5395.]), array([6090., 9028.]), array([ 1786., 10267.]), array([1167.,  794.]), array([3634., 6449.])]","[2802.03, 2585.21, 4611.4, 4909.77, 7693.4, 262.09]",3810.6499999999996
720,2695192368,2,"[array([ 7957., 11753.]), array([4240., 9290.]), array([3832., 9359.]), array([3682., 6706.]), array([ 1743., 11644.]), array([10140.,  5492.])]","[5486.9, 2715.45, 3598.6, 3913.78, 11534.23, 6576.04]",5637.5
722,2695192370,3,"[array([6615., 4742.]), array([7194., 5263.]), array([ 2953., 11013.]), array([4198.,  946.]), array([10237.,  7293.]), array([10085.,  3283.])]","[2226.8, 4076.59, 2069.54, 8704.55, 5103.05, 7105.43]",4880.993333333333
724,2695192371,4,"[array([7907., 3460.]), array([3400., 6846.]), array([ 3965., 11364.]), array([6123., 5076.]), array([8323., 2299.]), array([6970., 5211.])]","[2831.71, 133.96, 1616.95, 4263.0, 384.72, 3508.08]",2123.0699999999997
726,2695192372,4,"[array([ 6245., 10109.]), array([3805., 9299.]), array([9614., 4331.]), array([9271., 5731.]), array([12823.,  3155.]), array([3864., 6292.])]","[4320.08, 2620.05, 10472.6, 4466.22, 4201.67, 282.45]",4393.845
728,2695192373,3,"[array([7629., 3457.]), array([3831., 6533.]), array([5044., 9468.]), array([6925., 8944.]), array([6976., 5292.]), array([8852., 3523.])]","[2879.84, 481.88, 3746.64, 489.65, 3331.2, 5889.02]",2803.0383333333334
730,2695192374,3,"[array([7892., 3557.]), array([3480., 7797.]), array([ 3197., 13126.]), array([2453., 4521.]), array([9589., 5795.]), array([7624., 2658.])]","[2737.2, 1088.24, 504.24, 6337.81, 3482.64, 5352.8]",3250.4883333333332
732,2695192386,1,"[array([7997., 3458.]), array([3782., 6444.]), array([3351., 8302.]), array([7706., 8597.]), array([8570., 2289.]), array([394., 461.])]","[2824.79, 480.38, 4662.99, 1315.31, 182.88, 6564.67]",2671.8366666666666
734,2695192389,1,"[array([8031., 3514.]), array([4024., 6358.]), array([2224., 8568.]), array([ 4106., 12454.]), array([6527., 9612.]), array([1305.,  800.])]","[2766.31, 731.86, 4618.53, 4012.75, 7497.0, 5857.72]",4247.361666666667
736,2695192391,3,"[array([8622., 4758.]), array([2798., 8094.]), array([ 6094., 11030.]), array([2141.,  704.]), array([6932., 5047.]), array([11561.,  3373.])]","[1564.39, 1500.19, 3093.98, 9695.27, 3147.65, 8443.43]",4574.151666666667
738,2695192392,4,"[array([4655., 2632.]), array([4791., 5871.]), array([ 6211., 10449.]), array([2896., 7913.]), array([7463., 6186.]), array([6418., 6276.])]","[5104.1, 1639.7, 3567.44, 3961.27, 3947.58, 2818.34]",3506.405
740,2695192399,5,"[array([7922., 3558.]), array([3228., 6328.]), array([ 1148., 10377.]), array([5493., 3597.]), array([12476.,  6619.]), array([7558., 2626.])]","[2732.64, 415.4, 3606.45, 5821.61, 5648.91, 5324.74]",3924.9583333333335
742,2695192401,2,"[array([8514., 3721.]), array([6996., 5376.]), array([3718., 7840.]), array([3475., 9865.]), array([5600., 1646.]), array([3670., 6487.])]","[2567.53, 3851.51, 5114.22, 3175.52, 3182.59, 305.88]",3032.8750000000005
744,2695192416,4,"[array([7259., 3290.]), array([3840., 6274.]), array([6174., 7308.]), array([8413., 2602.]), array([3643., 6698.]), array([394., 461.])]","[3137.68, 632.97, 6175.95, 6950.1, 6603.82, 6564.67]",5010.864999999999
746,2695192417,1,"[array([9294., 5692.]), array([6552., 4834.]), array([2838., 8097.]), array([8206., 2502.]), array([9716., 4672.]), array([9525., 5614.])]","[1210.54, 3683.32, 4927.91, 6996.35, 2466.3, 5951.84]",4206.043333333334
748,2695192421,1,"[array([7934., 3424.]), array([3863., 6211.]), array([6029., 9389.]), array([10618.,  5233.]), array([6992., 4138.]), array([8778., 1573.])]","[2864.54, 693.86, 4274.27, 5724.2, 2402.77, 6936.05]",3815.9483333333333
750,2695192424,3,"[array([8022., 3908.]), array([3521., 7326.]), array([2298., 8450.]), array([6920., 4580.]), array([8276., 2720.]), array([3774., 9899.])]","[2374.31, 628.12, 4708.62, 4742.67, 499.41, 3714.03]",2777.86
752,2695192426,5,"[array([11308.,  6158.]), array([10077.,  6717.]), array([9545., 4356.]), array([3347., 8455.]), array([ 4584., 13527.]), array([3697., 6221.])]","[3078.15, 6693.0, 10412.95, 3365.93, 11828.31, 101.19]",5913.255
754,2695192433,1,"[array([7903., 3495.]), array([7386., 5056.]), array([3828., 7836.]), array([ 8642., 11301.]), array([8619., 2532.]), array([8774., 2523.])]","[2797.41, 4331.47, 5120.41, 2849.16, 119.27, 6340.31]",3593.0050000000006
756,2695192434,4,"[array([662., 285.]), array([3529., 7767.]), array([3522., 9327.]), array([ 4073., 12493.]), array([10984.,  5053.]), array([11511.,  1518.])]","[9652.0, 1063.93, 3630.06, 4063.82, 3487.07, 9186.2]",5180.513333333333
758,2695192439,1,"[array([8222., 3558.]), array([8892., 2414.]), array([3279., 7716.]), array([5071., 8485.]), array([8169., 2337.]), array([8689., 5462.])]","[2715.02, 6987.09, 5252.65, 1740.08, 523.69, 5139.68]",3726.3683333333333
760,2695192442,1,"[array([7710., 3564.]), array([6902., 5281.]), array([3714., 7892.]), array([4864., 8011.]), array([8501., 2597.]), array([13024.,  2667.])]","[2758.83, 3798.28, 5062.18, 2171.0, 246.4, 10059.69]",4016.0633333333335
762,2695192447,1,"[array([7531., 3720.]), array([3871., 6207.]), array([2258., 8398.]), array([6074., 1960.]), array([8514., 5227.]), array([4934., 9180.])]","[2647.49, 702.29, 4770.08, 7370.94, 2800.17, 3274.59]",3594.26
764,2695192450,1,"[array([7771., 2327.]), array([8300., 2537.]), array([3465., 6731.]), array([3878., 4539.]), array([ 3072., 13736.]), array([8324., 2514.])]","[3972.84, 6450.27, 6226.41, 5495.61, 12620.42, 5984.34]",6791.6483333333335
766,2695192457,3,"[array([8222., 3558.]), array([6814., 5412.]), array([1173., 8397.]), array([394., 461.]), array([6926., 5440.]), array([1015., 1951.])]","[2715.02, 3668.45, 5196.75, 10811.08, 3484.05, 4964.68]",5140.005
768,2695192458,4,"[array([6532., 4651.]), array([3644., 6219.]), array([3661., 9240.]), array([11054.,  3293.]), array([11805.,  2729.]), array([6889., 4662.])]","[2349.66, 558.24, 3714.01, 7486.57, 3135.1, 3625.28]",3478.143333333333
770,2695192461,4,"[array([7088., 3139.]), array([6599., 4621.]), array([ 1440., 11635.]), array([3854., 6650.]), array([5808., 3938.]), array([11398.,  6167.])]","[3336.27, 3835.71, 2591.74, 3825.93, 3246.45, 7797.03]",4105.5216666666665
772,2695192464,2,"[array([6922., 6188.]), array([5483., 5604.]), array([ 2872., 11258.]), array([394., 461.]), array([8242., 2352.]), array([9480., 1899.])]","[1312.75, 2373.96, 1874.78, 10811.08, 449.18, 7277.83]",4016.596666666667
774,2695192465,5,"[array([7833., 3611.]), array([3571., 6444.]), array([ 2713., 12790.]), array([8193., 2517.]), array([7759., 7262.]), array([4515., 5285.])]","[2691.74, 327.61, 971.94, 6978.78, 4917.78, 1285.54]",2862.2316666666666
776,2695192469,3,"[array([3389., 7902.]), array([2020., 8450.]), array([1840., 1155.]), array([3883., 6238.]), array([8294., 2109.]), array([4086., 4509.])]","[5109.63, 2208.54, 11940.22, 4103.95, 506.39, 1748.61]",4269.556666666666
778,2695192470,1,"[array([662., 285.]), array([ 7083., 11198.]), array([2124., 8434.]), array([7797., 3947.]), array([7411., 4835.]), array([8434., 2748.])]","[9652.0, 5813.59, 4777.41, 5496.48, 2719.36, 5932.82]",5731.943333333334
780,2695192475,2,"[array([8607., 4005.]), array([3368., 6619.]), array([2442., 9772.]), array([4852., 5963.]), array([ 2623., 11644.]), array([2528., 1305.])]","[2298.79, 95.35, 3411.09, 3778.66, 11027.09, 5000.48]",4268.576666666667
782,2695192477,5,"[array([7480., 3762.]), array([3963., 6312.]), array([5294., 9017.]), array([6590., 4811.]), array([8877., 2557.]), array([4794., 6127.])]","[2621.19, 704.3, 4258.41, 4501.02, 229.94, 1194.61]",2251.5783333333334
784,2695192490,3,"[array([ 6566., 11382.]), array([ 2335., 12402.]), array([3625., 6643.]), array([394., 461.]), array([11558.,  1014.]), array([8459., 2343.])]","[5373.77, 5784.9, 6311.17, 10811.08, 3204.78, 6196.12]",6280.303333333333
786,2695192494,2,"[array([9980., 5572.]), array([7151., 3983.]), array([3335., 7770.]), array([3567., 4195.]), array([ 2093., 12311.]), array([6994., 5383.])]","[1883.32, 4652.22, 5194.88, 5949.36, 11875.85, 3487.42]",5507.174999999999
788,2695192495,4,"[array([5323., 9167.]), array([3807., 9874.]), array([3631., 6459.]), array([ 4154., 12664.]), array([9058., 2340.]), array([7309., 4796.])]","[4103.35, 3189.18, 6495.12, 4150.74, 385.15, 3961.02]",3714.0933333333337
790,2695192496,4,"[array([7876., 3520.]), array([4705., 6020.]), array([2296., 8964.]), array([3933., 9858.]), array([7726., 2418.]), array([2812., 6945.])]","[2775.92, 1491.74, 4220.28, 2724.28, 958.1, 1092.73]",2210.508333333333
792,2695192499,4,"[array([7817., 3798.]), array([6348., 4948.]), array([3559., 9713.]), array([4060., 4689.]), array([7999., 7667.]), array([ 3892., 13232.])]","[2509.55, 3449.71, 3242.93, 5275.78, 5279.63, 7049.01]",4467.768333333333
794,2695192501,5,"[array([738., 412.]), array([6967., 5308.]), array([3617., 7856.]), array([6625., 9583.]), array([9632., 2463.]), array([7211., 7201.])]","[9513.75, 3848.62, 5098.29, 271.97, 948.51, 3749.17]",3905.0516666666663
796,2695192505,4,"[array([8109., 3503.]), array([3333., 6807.]), array([5915., 9207.]), array([2033., 8457.]), array([8403., 2837.]), array([5556., 5413.])]","[2772.73, 106.94, 4367.56, 4648.31, 492.94, 2103.38]",2415.31
798,2695192506,2,"[array([8274., 3544.]), array([6311., 4947.]), array([7872., 9306.]), array([6824., 8606.]), array([5221., 1111.]), array([6247., 6215.])]","[2729.32, 3418.49, 5563.84, 740.08, 3706.4, 2646.13]",3134.043333333333
800,2695192508,5,"[array([ 5988., 11121.]), array([2172., 8408.]), array([7734., 3951.]), array([9015., 2487.]), array([3966., 9384.]), array([1123.,  592.])]","[5342.16, 2083.74, 9877.35, 7239.01, 8401.78, 6121.02]",6510.843333333333
802,2695192520,4,"[array([8594., 3854.]), array([3755., 6438.]), array([ 3605., 11139.]), array([1706., 9999.]), array([7510., 1544.]), array([4411., 7379.])]","[2445.94, 461.81, 1816.2, 4943.96, 1472.01, 1439.51]",2096.5716666666667
804,2695192525,5,"[array([3655., 6118.]), array([3731., 8095.]), array([7128., 4671.]), array([8108., 2163.]), array([3316., 7962.]), array([ 1040., 10674.])]","[4579.62, 1424.9, 8975.46, 7305.9, 7706.9, 5164.68]",5859.576666666667
806,2695192527,4,"[array([3760., 7947.]), array([2293., 8393.]), array([10018.,  4535.]), array([12066.,  5024.]), array([7318., 7736.]), array([ 9956., 10205.])]","[4775.05, 2003.17, 10543.43, 6945.66, 5477.08, 7517.6]",6210.331666666666
808,2695192529,1,"[array([7899., 3570.]), array([3582., 6535.]), array([394., 461.]), array([6401., 6805.]), array([7146., 7917.]), array([601., 488.])]","[2723.43, 266.25, 12915.64, 2515.04, 5696.55, 6442.16]",5093.178333333333
810,2695192532,1,"[array([7924., 3574.]), array([6614., 4573.]), array([2617., 5414.]), array([5740., 9385.]), array([8590., 2685.]), array([12512.,  1488.])]","[2716.52, 3874.6, 7613.31, 865.09, 269.9, 10074.98]",4235.733333333334
812,2695192535,5,"[array([3508., 8014.]), array([2380., 8417.]), array([7309., 5190.]), array([9354., 5485.]), array([8454., 2610.]), array([2727., 6420.])]","[5034.61, 1977.78, 8574.07, 4713.75, 290.83, 904.01]",3582.508333333333
814,2695192536,1,"[array([6987., 5012.]), array([7816., 4114.]), array([3734., 7874.]), array([3189., 7325.]), array([2599., 3770.]), array([6517., 8103.])]","[1772.05, 5137.84, 5080.39, 3949.27, 6230.37, 3488.04]",4276.326666666667
816,2695192537,4,"[array([7073., 3074.]), array([6872., 5340.]), array([ 2896., 11530.]), array([7242., 2524.]), array([9720., 4318.]), array([2449., 1751.])]","[3402.48, 3748.5, 1621.23, 6818.1, 2151.81, 4585.08]",3721.1999999999994
818,2695192539,2,"[array([7584., 5057.]), array([6033., 9420.]), array([ 6841., 11417.]), array([3659., 8535.]), array([4032., 6106.]), array([8460., 2458.])]","[1377.88, 3787.49, 3522.96, 3043.84, 5927.85, 6126.19]",3964.3683333333333
820,2695192540,5,"[array([6666., 4782.]), array([6590., 4619.]), array([ 3715., 10307.]), array([ 6845., 10906.]), array([ 4674., 10806.]), array([8565., 2665.])]","[2162.28, 3829.27, 2647.37, 1612.42, 9284.61, 6087.68]",4270.6050000000005
822,2695192542,1,"[array([8576., 4815.]), array([3998., 6130.]), array([2166., 8642.]), array([8781., 2544.]), array([7118., 5173.]), array([3528., 6512.])]","[1498.03, 846.69, 4567.1, 7110.12, 3156.81, 331.15]",2918.316666666667
824,2695192546,3,"[array([7437., 3517.]), array([3409., 6810.]), array([4493., 5955.]), array([8279., 2726.]), array([5240., 9018.]), array([3654., 6566.])]","[2868.37, 100.17, 7047.1, 6796.16, 7432.13, 380.71]",4104.106666666667
826,2695192551,1,"[array([10971.,  7643.]), array([4200., 7350.]), array([3912., 6231.]), array([12771.,  3044.]), array([3441., 1840.]), array([10560.,  3025.])]","[3062.52, 1035.19, 6727.32, 8794.57, 5276.32, 7644.51]",5423.405
828,2695192552,2,"[array([7075., 3102.]), array([3676., 7909.]), array([4306., 9724.]), array([2915., 9994.]), array([11743.,  3735.]), array([3461., 8618.])]","[3375.48, 1231.13, 3291.83, 3749.55, 3324.95, 2433.03]",2900.9950000000003
830,2695192553,5,"[array([ 6274., 10306.]), array([ 6187., 10141.]), array([8032., 3525.]), array([11987.,  3788.]), array([8478., 2561.]), array([7385., 7244.])]","[4483.17, 4428.09, 10388.67, 7714.45, 243.06, 3928.32]",5197.626666666667
